,Período,Hacienda,Zona,Tenencia,Suerte,Suelo,Area Neta,Dist Km,Variedad,Cod.Estado #,Cod.Estado,Edad Ult Cos,Destino 1=Semilla,Cod. T.Cultivo,Producto,Dosis Madurante,TonUltCorte,TCH,TCHM,Ton.Azucar,Rdto,TAH,TAHM,Sac.Caña Precosecha,%Sac.Caña,%Sac.Muestreadora,%ATR,KATRHM,%Fibra Caña,%AR Jugo,%ME Min,%ME Veg,%ME Tot,Brix,Pureza,Vejez,Tipo Quema,T.Corte,Cerca de,Cosechó,Num.Riegos,M3 Riego,DDUlt.Riego,Lluvias (2 Meses Ant.),Lluvias Ciclo,Lluvias 0 -3,Lluvias tres a seis,Lluvias seis a nueve,Luvias 9 -FC,%Infest.Diatrea,Fosfato Jugo,NITO_XTEND,Vinaza,Codigo Estacion,Temp. Media 0-3,Temp. Media Ciclo,Temp Max Ciclo,Temp Min Ciclo,Humedad Rel Media 0-3 ,Humedad Rel Media Ciclo,Oscilacion Temp Med 0-3,Oscilacion Temp Ciclo,Radicion Solar 0-3,Radiacion Solar Ciclo,Precipitacion 0_3,Precipitacion Ciclo,Evaporacion 0-3,Evaporacion Ciclo,DS_indicator,catSac,Mes Siembra,Ano Siembra,Mes Ult.Corte,Ano Ult.Corte
14933,202206,80402,0,51.0,100,2,0.41323076923076923,0.07540603248259861,2,3,6,0.3838049367850693,0,1.0,2,0.24,0.33093823214928203,0.5067456713358981,0.41533270224290714,0.309186549347763,0.696668956043956,0.4834098897875848,0.443837575720492,0.0,0.6536746302616611,0.7670232386573221,0.7241643493558823,0.4315841433200221,0.5425434614479303,0.2580168776371308,0.11916869847904331,0.61474,0.68314,0.7451962185335825,0.9353962382452062,0.009537333887300712,0,0,0,0,1.9402,0.0,0,0.0,874.0,93.0,353.0,228.0,200.0,0.14905925647073284,0.001590289245348686,0.0,0.0,1,23.007,22.925,34.1,14.5,81.286,82.987,18.7,22.925,435.079,420.331,198.7,1416.4,411.2,1701.9,False,0,3,2018,3,2022
14934,202206,80413,1,81.0,180,17,0.06523076923076923,0.16821345707656613,2,4,4,0.3826008428657436,0,1.0,0,0.0,0.06091566484855754,0.5908976283314952,0.48582848913714,0.053656984563970875,0.6568200549450549,0.5314486918650141,0.4894798231658814,0.0,0.622127417519909,0.703553424320669,0.6978605073491857,0.48650106245254465,0.5282625508591412,0.3852320675105485,0.0059212817833507484,0.5279333333333333,0.5313333333333333,0.7208969990106628,0.9204774883072987,0.012662702079238005,0,0,0,0,0.0,0.0,0,0.0,85.0,53.0,11.0,21.0,0.0,0.0,0.0012871529076949426,0.0,0.0,1,22.989,22.925,34.1,14.5,81.286,82.966,18.7,22.925,436.378,420.796,210.5,1416.4,412.4,1695.5,False,0,8,2016,8,2022
14939,202206,82514,4,31.0,40,2,0.21523076923076923,0.11600928074245939,2,4,4,0.36393738711619505,0,1.0,2,0.6,0.15262868513379066,0.4487118722373231,0.38784440414481064,0.15593399917075004,0.761826923076923,0.46808424657583475,0.45322768157621,0.0,0.7099658703071673,0.7900528710193042,0.7757391748481925,0.4317232731517316,0.5413766434648105,0.2573839662447257,0.11703239289446186,0.5558666666666666,0.6230666666666667,0.8028635814004618,0.9479052485520036,0.010585324411978098,0,0,0,0,3.4928,108000.0,89,69.0,676.0,96.0,321.0,86.0,173.0,0.2683404654164394,0.0014123894068220181,3050.0,173330.0,1,23.127,22.94,34.1,14.5,80.363,82.921,18.7,22.94,449.364,420.73,191.6,1352.6,430.2,1614.0,True,0,2,2017,2,2022
14944,202207,80192,4,31.0,181,68,0.1386153846153846,0.1554524361948956,2,2,0,0.4379891631547261,0,1.0,2,0.32,0.0915453702405546,0.41788877560768034,0.3001331562563003,0.10074609159555938,0.8206249999999999,0.4695743222445769,0.37779859878847216,0.0,0.7520307167235496,0.8123140292634945,0.8193519096532547,0.3528715628931104,0.5755506237600457,0.24523206751054855,0.05129455474283061,0.5143866666666667,0.5438333333333334,0.818659997801473,0.9694527142410867,0.011267448422123141,0,0,5,0,3.2096,110923.2,108,219.0,1609.0,285.0,269.0,434.0,621.0,0.24658313038267404,0.002102837707742783,4950.0,54060.0,1,23.071,22.958,34.1,14.5,83.022,83.083,17.8,22.958,435.246,423.034,376.5,1700.2,407.4,1947.0,True,0,1,2019,1,2022
14945,202207,80355,0,51.0,65,17,0.19092307692307692,0.06148491879350348,0,0,1,0.3747742323901264,0,1.0,2,0.24,0.17559927500857253,0.581969268178305,0.48848021601210334,0.1658196544688094,0.7041483516483517,0.5611321739456552,0.5276119745456771,0.0,0.6611319681456201,0.7255071929177426,0.7401339311049316,0.5187874842630519,0.5082114395238575,0.3728270042194093,0.2039707419017764,0.5168933333333333,0.6340133333333333,0.7535121468616028,0.9172773805699702,0.009865993637643324,0,0,0,0,0.0,0.0,0,0.0,775.0,65.0,401.0,206.0,103.0,0.0,0.002028295551945691,0.0,0.0,1,23.062,22.946,34.1,14.5,80.681,82.861,18.7,22.946,441.621,421.589,149.7,1354.0,420.2,1665.8,False,0,6,2021,6,2022
14946,202207,80402,0,51.0,182,2,0.09,0.07540603248259861,2,3,6,0.3838049367850693,0,1.0,2,0.24,0.0714662157710973,0.5024513690719142,0.41181307478131146,0.0679914959093706,0.7094230769230769,0.48808971789638633,0.4481345224255033,0.0,0.6614732650739478,0.7186708471658675,0.7322853413540663,0.4327256767143672,0.5502841386731228,0.30831223628691984,0.0333797747590851,0.5730933333333332,0.5922933333333333,0.7434483895789822,0.9489097666758288,0.009996217312307378,0,0,0,0,0.0,0.0,0,0.0,874.0,103.0,343.0,228.0,200.0,0.0,0.0012813022759107229,0.0,0.0,1,23.002,22.926,34.1,14.5,81.253,82.967,18.7,22.926,436.368,420.759,206.8,1416.4,412.6,1703.9,False,0,4,2018,4,2022
14947,202207,80402,0,51.0,81,2,0.07292307692307692,0.07540603248259861,2,3,6,0.378687537627935,0,1.0,2,0.24,0.057954973505380855,0.5028766645534993,0.417731380684669,0.06087908275307877,0.7833035714285713,0.5393748542576497,0.5019136633421036,0.0,0.724118316268487,0.7743145210869299,0.7952443107655639,0.4766832475166752,0.5001176905746663,0.2721518987341772,0.025774991292232673,0.5394,0.5542,0.8000439705397384,0.9653893832369106,0.009574540651490441,0,0,0,0,0.0,0.0,0,0.0,874.0,115.0,331.0,240.0,188.0,0.0,0.0024977723992566725,0.0,0.0,1,23.001,22.934,34.1,14.5,81.154,82.917,18.7,22.934,437.882,421.169,206.4,1410.7,414.5,1680.8,False,0,4,2018,4,2022
14948,202207,80423,1,81.0,80,17,0.0896923076923077,0.12993039443155452,8,9,8,0.34918723660445516,0,1.0,0,0.0,0.05941019278488261,0.41912302628722287,0.3775720026429422,0.0576803249166277,0.7239629120879121,0.415489528013991,0.41929610536621187,0.0,0.6790102389078498,0.7126521578753229,0.7531922138357642,0.4080729703594252,0.5528094421466762,0.30379746835443033,0.03761755485893417,0.5458666666666667,0.5674666666666667,0.772397493679235,0.9376536443586373,0.016898072069502237,0,0,0,0,0.0,0.0,0,0.0,150.0,58.0,92.0,0.0,0.0,0.0,0.0016141593220823066,0.0,0.0,1,23.103,22.932,34.1,14.5,81.033,83.082,18.7,22.932,447.149,419.593,209.4,1323.7,427.4,1546.9,False,0,9,2011,9,2022
14949,202207,80685,1,51.0,64,17,0.22630769230769232,0.08816705336426914,2,2,0,0.37688139674894644,0,1.0,0,0.0,0.1568959488654695,0.4386803379909857,0.36615091879704453,0.13528520831210292,0.642967032967033,0.3862233860339414,0.3611213516490241,0.0,0.6094141069397042,0.7169064305914177,0.6844900970433007,0.35963296002435513,0.5197888294831703,0.32784810126582276,0.021978404737025427,0.6247533333333333,0.6373733333333333,0.7101956689018358,0.928351364985589,0.010219457897445756,0,0,0,0,2.9254,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2247489686009081,0.001849805710356469,0.0,0.0,1,23.02,22.939,34.1,14.5,81.033,82.89,18.7,22.939,439.767,421.838,204.7,1409.0,416.4,1679.2,False,0,4,2019,4,2022
14953,202207,80321,4,51.0,8,2,0.112,0.13921113689095127,2,3,6,0.3777844671884407,0,1.0,2,0.32,0.061489982381965076,0.3473938324460925,0.2892641615827684,0.05416573641830915,0.6568612637362637,0.31245983816155265,0.2914535275041302,0.0,0.6164277588168374,0.676785933849748,0.6855116054707452,0.28453891073764526,0.5099532600289183,0.3059493670886076,0.04197143852316266,0.5093599999999999,0.5334599999999999,0.7017917994943388,0.9320901593651445,0.01270610997079269,0,0,5,0,0.0,0.0,0,0.0,801.0,78.0,421.0,157.0,145.0,0.0,0.0013996584209274225,0.0,0.0,1,23.026,22.94,34.1,14.5,80.945,82.89,18.7,22.94,440.838,421.564,195.1,1399.4,418.2,1678.2,False,0,1,2018,1,2022
14955,202207,80352,2,51.0,40,0,0.14923076923076922,0.2552204176334107,19,7,3,0.4677904876580373,0,1.0,2,0.4,0.10700084627377716,0.453695624006739,0.305091322859962,0.10915216581265329,0.760673076923077,0.47256499283939124,0.35598306614452674,0.0,0.7049317406143345,0.722716094921923,0.7803756880994268,0.3416376960627936,0.652338679848011,0.3074261603375527,0.04128642749332405,0.5171666666666667,0.5409,0.7822249093107618,0.9548905130438334,0.02265271826418043,0,0,2,0,0.0,0.0,0,0.0,842.0,420.0,84.0,146.0,192.0,0.0,0.0014841582699217743,0.0,0.0,4,23.123,23.111,33.7,15.4,83.242,81.582,15.0,23.111,435.582,430.527,569.1,1741.3,406.4,2200.8,False,0,4,2013,4,2022
14956,202207,80402,0,51.0,62,2,0.1566153846153846,0.07540603248259861,2,3,6,0.3798916315472607,0,1.0,2,0.24,0.11600876340989211,0.4686969561705934,0.38810482151101167,0.11418134125347433,0.7339354395604395,0.47102970396523075,0.43692597748271433,0.0,0.6786916951080775,0.7384052625107587,0.7450314965098462,0.41491189671536316,0.4965634352197451,0.23936708860759492,0.051631255079530945,0.5073799999999999,0.5370533333333333,0.7496042651423546,0.9637777387745099,0.009022640316009451,0,0,0,0,0.0,0.0,0,0.0,874.0,115.0,331.0,240.0,188.0,0.0,0.001390978140021259,0.0,0.0,1,23.019,22.936,34.1,14.5,81.11,82.909,18.7,22.936,439.963,421.397,206.2,1410.7,417.1,1690.8,False,0,8,2017,8,2022
14958,202207,80434,3,81.0,17,0,0.1286153846153846,0.22041763341067286,2,3,6,0.35009030704394944,0,1.0,0,0.0,0.09625097338376067,0.47353050863648605,0.425485276908167,0.0813862943495094,0.63051510989011,0.40883299424518216,0.4115144863244202,0.0,0.5958646188850968,0.6526558465510882,0.6634810737188582,0.4050841648589068,0.6377349608258515,0.30350210970464137,0.022013235806339255,0.6017600000000001,0.6144,0.6876607672859185,0.9310911605716703,0.016705837121188633,0,0,0,0,0.0,0.0,0,0.0,396.0,130.0,141.0,125.0,0.0,0.0,0.0013476609222481891,0.0,0.0,2,23.235,22.904,34.7,14.9,78.451,81.31,17.6,22.904,474.334,443.832,146.9,992.8,540.3,1876.1,False,0,1,2018,1,2022
14959,202207,80507,3,51.0,183,23,0.1910769230769231,0.154292343387471,2,3,6,0.3660445514750151,0,1.0,0,0.0,0.13297393442982938,0.44034598049517587,0.3784222976507334,0.11521907057103895,0.6461126373626374,0.3895863141979331,0.3750497154745151,0.0,0.6091069397042094,0.6727099471289807,0.6763066795301061,0.36724222873944545,0.531715928578634,0.40240506329113923,0.051364216881458265,0.6358866666666666,0.6654066666666666,0.7033252720677147,0.9106354184259532,0.012228623163691159,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016853006111697702,0.0,0.0,3,22.852,22.742,34.3,14.6,81.538,83.913,18.2,22.742,423.399,404.979,176.3,1300.6,420.8,1605.6,False,0,4,2018,4,2022
14962,202207,80203,3,31.0,50,0,0.34415384615384614,0.2668213457076566,2,3,6,0.36303431667670083,0,1.0,2,0.48,0.2719866488065175,0.5000699012600847,0.4333109748532076,0.27209356055508405,0.7459684065934066,0.5108027219133706,0.4958208407269168,0.0,0.6927189988623437,0.7632423459977868,0.760762726292492,0.4730217494586818,0.4990584754026699,0.24379746835443036,0.059108324625566006,0.5543933333333333,0.5883866666666666,0.770880510058261,0.9591238394228104,0.010758955978196837,0,0,1,0,0.0,88650.0,55,185.0,776.0,55.0,265.0,170.0,286.0,0.0,0.0015348602665933707,1600.0,44220.0,5,23.367,23.095,34.7,13.9,79.879,82.851,19.6,23.095,436.016,420.661,207.2,1190.1,426.2,1637.5,True,0,3,2018,3,2022
14964,202207,80402,0,51.0,184,7,0.16,0.07540603248259861,0,1,5,0.3798916315472607,0,1.0,2,0.24,0.1217527833285755,0.4814982067025037,0.39870490458030367,0.117776054279311,0.7213255494505494,0.4755811121965039,0.44114758612249894,0.0,0.6748464163822526,0.741374646501906,0.7538561943136031,0.4312928927507658,0.5232590201419012,0.3795780590717299,0.17257633809357947,0.5118199999999999,0.6108866666666667,0.7615752445861274,0.9475464920792089,0.007298726908551975,0,0,0,0,0.0,0.0,0,0.0,965.0,137.0,436.0,218.0,174.0,0.0,0.001954331571319568,0.0,0.0,1,23.001,22.935,34.1,14.5,81.154,82.917,18.7,22.935,437.882,420.887,206.4,1410.9,414.5,1688.2,False,0,10,2019,10,2022
14965,202207,80507,3,51.0,135,0,0.1683076923076923,0.154292343387471,2,2,0,0.3660445514750151,0,1.0,0,0.0,0.12202051664929639,0.4587379319328534,0.3942278966313667,0.11660452477987147,0.7125824175824175,0.44760919822155293,0.43090772807930006,0.0,0.6673378839590445,0.7403172261158245,0.7449350207139209,0.4214033113887855,0.4882477554726117,0.3810126582278481,0.02229188436084988,0.6197333333333332,0.6325333333333333,0.7543365944816972,0.9432546607985147,0.013195999032624132,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001461092489815881,0.0,0.0,3,22.879,22.749,34.3,14.6,81.462,83.902,18.2,22.749,424.468,404.907,176.3,1300.6,422.8,1605.5,False,0,5,2019,5,2022
14966,202207,80675,4,51.0,47,14,0.398,0.2610208816705336,0,0,1,0.5015051173991572,0,1.0,0,0.0,0.44644531230205053,0.709775414890014,0.4452072641271702,0.42237450204161964,0.7054739010989011,0.6856495703471414,0.4817769840298599,0.0,0.6612969283276451,0.7294540759867209,0.7370694058225981,0.4708719456505361,0.537106156898349,0.3279324894514768,0.020515499825844653,0.6079133333333334,0.6197066666666667,0.7505221501593932,0.9379881157778889,0.021077631913481873,0,0,0,0,3.9208,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3012223135606893,0.0014217800569815634,0.0,0.0,4,23.077,23.113,33.7,15.4,81.912,81.493,14.3,23.113,433.674,430.453,414.4,1833.5,411.7,2365.8,False,0,2,2021,2,2022
14967,202207,80691,2,81.0,18,17,0.07692307692307693,0.3306264501160093,2,2,0,0.378687537627935,0,1.0,0,0.0,0.06043171786820088,0.4971003291330514,0.4129330799969188,0.05818129769062442,0.7179120879120878,0.48866850572904236,0.45472908890656555,0.0,0.6734072810011377,0.7417926964219846,0.7500709380852393,0.4444411095394599,0.5078180167456875,0.36286919831223624,0.07360965981655637,0.7113333333333334,0.7536,0.7635539188743542,0.940358116230474,0.019341316251294486,0,0,2,0,0.0,0.0,0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0020107415693180457,0.0,0.0,4,23.216,23.109,33.7,15.4,79.0,81.185,17.6,23.109,436.659,429.246,195.6,1172.2,441.4,1798.8,False,0,8,2018,8,2022
14968,202207,80691,2,81.0,47,17,0.07692307692307693,0.3306264501160093,2,6,9,0.3669476219145093,0,1.0,0,0.0,0.05412520460062128,0.445224097055171,0.38167283200727625,0.04944850209918483,0.68125,0.4153211872282103,0.3988404821636175,0.0,0.639175199089875,0.715326447805238,0.7167640883037286,0.392554236498306,0.47260835939338913,0.3664978902953587,0.022268663647973995,0.6281266666666667,0.64096,0.7254809277783886,0.938302717607878,0.07165402670205444,0,0,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002059452305653522,0.0,0.0,4,23.321,23.113,33.7,15.4,78.275,81.182,17.6,23.113,446.323,428.84,232.9,1123.7,458.1,1745.5,False,0,2,2015,2,2022
14969,202207,81106,2,81.0,25,58,0.09307692307692307,0.3839907192575406,2,3,6,0.5033112582781457,0,1.0,0,0.0,0.0915327014714353,0.6222573282038367,0.3889108303204803,0.08510625056884524,0.6933241758241757,0.5907544679238769,0.41360865508168637,0.0,0.6466780432309444,0.7171216033443994,0.717195391861983,0.400239283871626,0.4947879888362083,0.31704641350210966,0.014954139092070128,0.36068,0.3691933333333333,0.7252665713971639,0.9448916941805284,0.12889663340795357,3,0,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026166260114782384,0.0,0.0,4,23.067,23.113,33.7,15.4,81.945,81.494,14.3,23.113,431.931,430.391,420.7,1839.8,409.8,2370.5,False,0,6,2017,6,2022
14970,202207,80202,1,31.0,185,19,0.2393846153846154,0.058004640371229696,2,6,9,0.3826008428657436,0,1.0,2,0.6,0.1814860297259999,0.4797143611431946,0.39441502396936035,0.17768430780576258,0.7300549450549451,0.47955719545622966,0.44168604295417,0.0,0.6791751990898749,0.744214926841264,0.7488394529254867,0.4238130876189294,0.516860015467904,0.27873417721518984,0.11064669685359341,0.50424,0.56774,0.756848411564252,0.9568973415593434,0.010231860152175665,0,0,0,0,1.6783,54868.44,96,236.0,1436.0,193.0,370.0,391.0,482.0,0.12893833116937994,0.002747305428009042,6200.0,93360.0,3,22.727,22.741,34.3,14.6,82.505,83.906,18.2,22.741,414.323,405.552,256.0,1383.8,400.7,1675.9,True,0,1,2015,1,2022
14971,202207,80203,3,31.0,44,2,0.3009230769230769,0.2668213457076566,2,2,0,0.3609271523178808,0,1.0,2,0.48,0.2292350428288855,0.48201579838646647,0.4201054839163781,0.23466218176754708,0.763331043956044,0.5038197644823222,0.4918979073609497,0.0,0.7091240045506257,0.7819377843354236,0.786130185574031,0.47389817579079413,0.4951242476209691,0.3221940928270042,0.027446882619296415,0.5571933333333334,0.5729733333333333,0.7875563372540398,0.9611196292776191,0.010151245496431252,0,0,1,0,0.0,48582.0,139,185.0,776.0,72.0,248.0,203.0,253.0,0.0,0.0017422546921811218,6400.0,88440.0,5,23.369,23.097,34.7,13.9,79.923,82.872,19.6,23.097,436.841,420.464,228.0,1188.3,426.3,1622.9,True,0,4,2019,4,2022
14972,202207,80507,3,51.0,56,0,0.09338461538461539,0.154292343387471,2,3,6,0.36393738711619505,0,1.0,0,0.0,0.06219901116034102,0.4214479075301127,0.36427877421320665,0.05916223972169562,0.709271978021978,0.40931423393377825,0.3963229670195191,0.0,0.6589306029579067,0.7318947497848273,0.7274275012768856,0.3802382426127006,0.46810585426544266,0.2573839662447257,0.011029838616045513,0.5933333333333334,0.5996666666666666,0.731285039023854,0.9610809939651642,0.012699908843427735,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013149832408342929,0.0,0.0,3,22.901,22.749,34.3,14.6,81.297,83.934,18.2,22.749,424.198,404.375,176.0,1299.6,426.4,1590.7,False,0,12,2017,12,2022
14973,202207,80507,3,51.0,186,23,0.039384615384615386,0.154292343387471,2,2,0,0.4006622516556292,0,1.0,0,0.0,0.01711635166476072,0.27499218243871093,0.2159029487565851,0.016907053214354893,0.7365590659340658,0.27735044474570614,0.2439324175487977,0.0,0.6878668941979523,0.766230173367761,0.7712672379547132,0.23894373792188955,0.48495914455765154,0.35468354430379745,0.07105538140020899,0.52112,0.5619200000000001,0.773007584918105,0.9501251232190502,0.13865720788039265,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001968591138261843,0.0,0.0,3,22.789,22.745,34.3,14.6,83.0,84.032,18.2,22.745,414.113,405.754,328.4,1541.1,396.7,1753.8,False,0,4,2018,4,2022
14974,202207,80844,2,81.0,8,2,0.1,0.21345707656612525,2,3,6,0.3687537627934979,0,1.0,0,0.0,0.08302013320788437,0.5253142499848026,0.448125216394344,0.08020776367776249,0.720418956043956,0.5182078543831622,0.495207045830019,0.0,0.6761149032992038,0.7526742899299153,0.7524544577492766,0.4838511636041887,0.4747637782037056,0.31097046413502105,0.030419133867409732,0.6245333333333334,0.642,0.7639881279542707,0.9426420151295883,0.013642480202900889,0,0,2,0,0.0,0.0,0,0.0,246.0,83.0,118.0,5.0,40.0,0.0,0.0026995423145169607,0.0,0.0,4,23.321,23.116,33.7,15.4,78.275,81.171,17.6,23.116,446.323,428.826,232.9,1123.7,458.1,1750.2,False,0,3,2018,3,2022
14975,202207,81132,1,51.0,8,40,0.3153846153846154,0.18329466357308585,2,3,6,0.3877182420228778,0,1.0,2,0.48,0.2769764546702995,0.5556970655921355,0.4508566947264503,0.25329774663379745,0.6819299450549451,0.5188936968936764,0.47160825735789025,0.0,0.6400455062571104,0.7170539776220338,0.7062141762669543,0.4568852619169756,0.5004135983052557,0.31548523206751056,0.11501219087425985,0.6318133333333333,0.6978866666666667,0.7303066945146752,0.9375587118766054,0.013152591141069446,0,0,0,0,6.3203,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4855680953880903,0.002186083800229207,0.0,0.0,2,23.118,22.917,34.7,14.9,78.835,81.129,17.6,22.917,459.591,445.114,225.5,1153.1,520.0,2097.6,False,0,4,2018,4,2022
14977,202207,80203,3,31.0,124,2,0.10184615384615385,0.2668213457076566,2,3,6,0.3618302227573751,0,1.0,2,0.48,0.07578626604077318,0.47084897916648577,0.4093487293454797,0.07816497718006782,0.7690865384615385,0.4958555106174915,0.4829135562626201,0.0,0.7163594994311718,0.7938583548506087,0.78429714545145,0.46068733944834284,0.526302162143986,0.250168776371308,0.06577266922094509,0.5130733333333334,0.5508400000000001,0.7913597889414092,0.9698037436513902,0.01212940512585188,0,0,1,0,0.0,16848.0,37,183.0,776.0,72.0,248.0,203.0,253.0,0.0,0.0016308102103995798,2300.0,39720.0,5,23.369,23.098,34.7,13.9,79.923,82.869,19.6,23.098,436.841,420.578,228.0,1188.3,426.3,1627.6,True,0,3,2018,3,2022
14979,202207,80253,2,31.0,51,3,0.03923076923076923,0.3190255220417633,2,5,2,0.5270921131848285,0,1.0,2,0.48,0.022141207789772754,0.357116766680272,0.21312791022940758,0.022326738488322433,0.751929945054945,0.36769358357318,0.24582084072691673,0.0,0.7045506257110353,0.7813844829706137,0.7789001759264514,0.23820691941303881,0.5341134537139782,0.3164556962025316,0.013235806339254617,0.5065333333333333,0.5140666666666667,0.7862482136968232,0.9557835406945746,0.017338352112414038,0,0,2,0,0.0,14967.0,161,83.0,1222.0,208.0,242.0,169.0,603.0,0.0,0.0016628624050761692,0.0,22320.0,4,23.389,23.156,33.7,15.4,79.78,81.2,16.4,23.156,428.826,430.64,315.3,1841.3,419.4,2495.2,True,0,8,2015,8,2022
14980,202207,80331,4,81.0,8,2,0.1413846153846154,0.2250580046403712,2,5,2,0.3838049367850693,0,1.0,0,0.0,0.11685377031014837,0.5229694644423409,0.4286298510901991,0.10469475277693721,0.6680906593406593,0.47842111566459194,0.43925725081074474,0.0,0.6329237770193402,0.7058035165375631,0.7166222121332501,0.44076275437185086,0.4935505565082888,0.40683544303797464,0.08859862997794032,0.57548,0.6263533333333334,0.7254369572386502,0.9310679793841974,0.0142873974488562,0,0,0,0,0.0,0.0,0,0.0,92.0,7.0,85.0,0.0,0.0,0.0,0.002123802993454984,0.0,0.0,4,23.202,23.107,33.7,15.4,79.22,81.197,17.6,23.107,435.823,428.864,201.3,1179.1,439.4,1825.4,False,0,6,2015,6,2022
14981,202207,80468,3,51.0,18,18,0.11815384615384615,0.32366589327146167,19,8,12,0.3669476219145093,0,1.0,0,0.0,0.09371172975995216,0.5018591518962059,0.43022379122818183,0.08461227896715595,0.6732692307692307,0.4626718926685546,0.4443121672887475,0.0,0.6376109215017065,0.7330566826509284,0.7161738834345384,0.44212502556560135,0.4240963045159555,0.3743037974683544,0.17940322767908976,0.4989466666666667,0.60196,0.7277124326701111,0.9378733137065945,0.012532478404573952,0,0,1,0,0.0,0.0,0,0.0,697.0,58.0,259.0,260.0,120.0,0.0,0.0019084400477311085,0.0,0.0,6,23.451,23.173,34.9,14.1,80.615,83.71,18.7,23.173,463.076,437.155,161.3,1036.2,481.5,1838.3,False,0,8,2012,8,2022
14982,202207,80468,3,51.0,33,18,0.06307692307692307,0.32366589327146167,2,3,6,0.36484045755568933,0,1.0,0,0.0,0.04884570621631164,0.48999500134605867,0.422479187846299,0.044955305293897546,0.6862843406593406,0.4604664748328729,0.44474813375757205,0.0,0.6469283276450513,0.7419156522808312,0.7170421655978663,0.4346925543083892,0.4379770671508793,0.2995780590717299,0.04435156159294091,0.548,0.5735333333333333,0.7307354072771244,0.9442845678419529,0.012073594979567287,0,0,1,0,0.0,0.0,0,0.0,697.0,58.0,269.0,261.0,109.0,0.0,0.00250472998254151,0.0,0.0,6,23.457,23.171,34.9,14.1,80.484,83.73,18.7,23.171,461.698,436.68,176.4,1035.0,482.4,1821.6,False,0,5,2018,5,2022
