,Id,NOME,FAZ,TAL,dosismad,semsmad,edad,cortes,me,vejez,sacarosa,mes,periodo,TCH,lluvias,grupo_tenencia,pct_diatrea,catSac
0,11,AMAIME SILCA,81291,40,0.8,8.3,12.3,4,12.7,2.4,14.0,12,202012,112,137,3,6.2,2
1,12,AMAIME SILCA,81291,41,0.8,6.3,11.2,2,7.8,2.3,13.0,3,201903,157,0,3,3.5,1
2,13,AMAIME SILCA,81291,41,0.6,7.9,12.2,3,8.8,1.8,13.3,3,202003,167,68,3,4.3,2
3,15,AMAIME SILCA,81291,43,0.8,6.6,13.1,1,6.1,2.5,13.4,3,201903,156,0,3,3.5,2
4,16,AMAIME SILCA,81291,43,0.6,8.1,12.2,2,7.9,2.1,14.0,3,202003,151,68,3,4.3,2
5,22,ARANJUEZ,80552,1,1.2,7.6,12.8,1,8.2,12.3,12.8,1,201901,155,10,3,4.4,1
6,23,ARANJUEZ,80552,1,1.2,8.4,12.1,2,8.3,2.7,12.5,1,202001,115,8,3,4.4,1
7,24,ARANJUEZ,80552,1,0.8,6.0,11.8,3,12.4,2.4,12.9,1,202101,146,134,3,4.4,1
8,25,ARANJUEZ,80552,2,1.2,8.9,12.2,2,10.4,12.5,12.6,1,202001,145,8,3,4.4,1
9,26,ARANJUEZ,80552,2,0.8,6.7,11.9,3,9.5,2.2,12.7,1,202101,138,119,3,4.4,1
10,28,ARANJUEZ,80552,3,1.2,7.7,12.4,1,12.1,4.1,12.5,1,201901,157,0,3,4.4,1
11,29,ARANJUEZ,80552,3,1.2,8.4,12.1,2,10.1,2.9,13.3,1,202001,116,8,3,4.4,2
12,30,ARANJUEZ,80552,3,0.8,6.1,11.8,3,10.3,2.3,12.9,1,202101,155,134,3,4.4,1
13,31,ARANJUEZ,80552,4,1.2,8.7,12.1,2,10.7,8.3,12.3,1,202001,147,8,3,4.4,0
14,32,ARANJUEZ,80552,4,0.8,7.0,12.0,3,9.6,2.9,12.7,1,202101,144,134,3,4.4,1
15,34,ARANJUEZ,80552,5,1.2,8.0,12.3,1,9.4,6.7,12.5,1,201901,147,0,3,4.4,1
16,35,ARANJUEZ,80552,5,1.2,8.6,12.0,2,7.5,2.0,13.3,1,202001,116,8,3,4.4,2
17,36,ARANJUEZ,80552,5,0.8,6.3,11.8,3,11.2,2.2,13.1,1,202101,153,134,3,4.4,2
18,37,ARANJUEZ,80552,6,1.2,13.1,13.1,1,6.3,8.1,13.1,9,201709,151,0,3,7.7,2
19,38,ARANJUEZ,80552,6,0.8,9.3,12.0,4,9.2,3.5,12.9,9,202009,141,54,3,5.1,1
20,39,ARANJUEZ,80552,7,1.2,13.3,13.4,1,7.1,8.6,11.9,9,201709,139,0,3,7.7,0
21,40,ARANJUEZ,80552,7,1.2,9.7,12.2,3,6.8,2.2,13.3,9,201909,152,0,3,3.7,2
22,41,ARANJUEZ,80552,7,0.8,9.4,11.7,4,8.1,2.3,13.7,9,202009,136,30,3,2.9,2
23,43,ARANJUEZ,80552,8,1.2,8.1,11.9,3,11.0,8.2,12.9,9,201909,155,0,3,4.4,1
24,44,ARANJUEZ,80552,8,0.8,9.9,12.2,4,7.1,3.2,12.9,9,202009,130,54,3,1.3,1
25,46,ARANJUEZ,80552,9,1.0,7.7,11.8,2,8.9,2.3,12.6,9,201809,157,113,3,4.1,1
26,47,ARANJUEZ,80552,9,1.2,8.3,12.0,3,6.5,13.7,12.1,9,201909,150,0,3,3.7,0
27,48,ARANJUEZ,80552,9,0.8,9.4,12.0,4,8.0,2.3,13.0,9,202009,127,54,3,1.9,1
28,50,ARANJUEZ,80552,10,0.8,9.0,12.6,1,9.5,6.8,13.0,11,201811,176,135,3,4.4,1
29,51,ARANJUEZ,80552,10,1.2,9.0,14.0,2,9.6,2.6,12.0,1,202001,173,8,3,4.4,0
30,52,ARANJUEZ,80552,10,0.8,7.1,11.9,3,8.2,2.9,12.8,1,202101,139,119,3,4.4,1
31,53,ARANJUEZ,80552,11,0.8,9.1,12.5,1,9.7,4.1,13.1,11,201811,183,135,3,4.4,2
32,54,ARANJUEZ,80552,11,1.2,9.1,14.0,2,9.4,2.7,12.4,1,202001,169,8,3,4.4,0
33,55,ARANJUEZ,80552,12,0.8,9.3,12.5,1,9.2,7.4,13.7,11,201811,160,135,3,4.4,2
34,56,ARANJUEZ,80552,12,1.2,9.3,14.0,2,8.9,2.0,12.5,1,202001,176,8,3,4.4,1
35,57,ARANJUEZ,80552,12,0.8,7.9,12.0,3,9.8,2.7,12.9,1,202101,138,104,3,4.4,1
36,58,AURORA CUCALON,80601,990,1.0,8.0,13.1,1,12.4,1.5,13.1,4,201604,138,199,3,3.7,2
37,59,AURORA CUCALON,80601,990,1.4,7.4,12.1,3,9.4,17.9,12.8,6,201806,116,315,3,4.0,1
38,60,AURORA CUCALON,80601,990,1.0,11.9,13.0,4,8.9,1.9,12.5,7,201907,113,320,3,4.8,1
39,61,AURORA CUCALON,80601,990,0.8,6.1,11.5,5,10.0,1.2,12.3,6,202006,98,62,3,2.6,0
40,63,AURORA CUCALON,80601,990A,1.4,6.9,12.0,4,7.7,19.2,12.0,5,201805,109,315,3,4.0,0
41,64,AURORA CUCALON,80601,990A,1.0,12.3,13.2,5,9.4,1.7,13.1,7,201907,126,345,3,4.8,2
42,65,AURORA CUCALON,80601,990A,0.8,5.9,11.3,6,10.1,1.2,13.0,6,202006,110,62,3,2.6,1
43,66,AURORA CUCALON,80601,991,0.8,11.4,12.7,2,9.7,1.9,14.8,9,201509,150,42,3,2.3,2
44,70,AURORA CUCALON,80601,991B,1.5,8.3,14.3,1,8.1,15.3,13.4,8,201808,144,331,3,5.6,2
45,71,AURORA CUCALON,80601,991B,1.2,15.1,13.8,2,8.5,1.5,13.2,10,201910,123,160,3,3.1,2
46,72,AURORA CUCALON,80601,991B,0.8,10.9,12.5,3,8.7,2.5,14.0,10,202010,114,118,3,3.1,2
47,73,AURORA CUCALON,80601,991C,1.0,11.9,12.8,6,11.4,7.6,12.9,12,201912,112,369,3,3.1,1
48,74,AURORA CUCALON,80601,991C,1.0,10.9,13.5,7,11.0,1.6,12.6,1,202101,127,203,3,3.1,1
49,75,AURORA CUCALON,80601,991D,1.0,11.3,12.6,3,10.1,1.6,12.5,10,201610,138,192,3,3.1,1
50,76,AURORA CUCALON,80601,991D,1.2,15.1,13.8,6,8.3,3.7,13.4,10,201910,136,131,3,3.1,2
51,78,AURORA CUCALON,80601,991E,1.0,9.7,11.9,5,9.9,1.5,13.4,2,201902,117,10,3,4.8,2
52,79,AURORA CUCALON,80601,991G,1.5,8.4,12.8,5,9.6,0.8,12.8,8,201808,130,65,3,5.5,1
53,86,BARCELONA,80492,6,1.2,6.1,14.3,2,7.8,1.3,12.2,12,201712,116,0,3,1.4,0
54,87,BARCELONA,80492,6,1.0,7.9,12.7,4,9.3,1.5,12.9,1,202001,113,0,3,3.0,1
55,88,BARCELONA,80492,8,0.5,9.1,12.1,3,8.2,1.5,13.0,9,202009,111,0,3,1.7,1
56,89,BARCELONA,80492,9,0.8,8.3,12.2,3,9.1,1.3,12.9,12,201812,114,0,3,3.0,1
57,90,BARCELONA,80492,9,1.2,4.7,11.3,4,7.6,1.7,12.5,11,201911,115,0,3,3.0,1
58,98,BERLIN TENORIO,81132,1,1.0,7.7,12.5,1,8.2,4.7,12.4,5,201905,185,0,3,4.1,0
59,99,BERLIN TENORIO,81132,1,0.5,6.7,11.5,2,8.6,1.5,11.9,4,202004,163,0,3,3.9,0
60,106,BETANIA,80108,314,0.8,5.6,11.4,4,10.9,1.5,12.1,6,202006,101,67,1,6.8,0
61,111,BETANIA,80108,320,0.8,7.7,12.0,4,9.6,1.5,14.3,3,201903,92,81,1,2.8,2
62,112,BETANIA,80108,320,0.8,8.9,12.2,5,7.1,1.4,12.6,3,202003,102,128,1,2.8,1
63,113,BETANIA,80108,320B,1.1,7.6,12.6,5,7.7,17.9,12.6,5,201805,137,268,1,5.9,1
64,114,BETANIA,80108,320B,1.2,6.0,11.4,6,9.6,1.7,11.1,4,201904,132,221,1,4.7,0
65,115,BETANIA,80108,320B,1.2,7.3,11.9,7,9.4,1.3,12.0,4,202004,130,261,1,3.6,0
66,118,BETANIA,80108,321,1.0,10.3,13.5,1,8.0,2.0,13.4,10,201910,125,259,1,2.8,2
67,119,BETANIA,80108,321,0.8,13.4,13.1,2,9.3,2.5,13.9,11,202011,105,112,1,4.4,2
68,121,BETANIA,80108,322,1.2,6.3,11.0,3,9.6,2.2,13.2,8,201808,105,77,1,5.7,2
69,123,BETANIA,80108,322A,0.8,6.3,11.6,4,10.7,20.7,12.2,4,202004,107,158,1,7.1,0
70,125,BETANIA,80108,324A,1.2,9.7,14.3,3,12.6,14.8,11.0,4,201804,181,369,1,6.1,0
71,126,BETANIA,80108,324A,1.2,4.4,11.7,5,6.7,14.3,13.0,3,202003,141,145,1,2.8,1
72,129,BETANIA,80108,325,0.8,5.7,11.8,2,9.8,1.7,12.3,5,202005,152,181,1,5.0,0
73,132,BETANIA,80108,330,1.0,8.9,13.3,5,12.4,2.0,12.0,4,201804,155,317,1,5.4,0
74,133,BETANIA,80108,330,1.2,4.3,11.1,6,12.9,2.1,10.8,4,201904,152,203,1,4.5,0
75,134,BETANIA,80108,330,1.2,5.4,11.7,7,8.9,1.9,11.7,3,202003,136,119,1,2.8,0
76,137,BETANIA MORALES,80187,1,1.0,7.4,12.9,1,6.6,2.9,13.6,12,201512,138,267,2,4.3,2
77,138,BETANIA MORALES,80187,3,1.2,3.9,11.0,2,9.0,4.2,12.3,2,201902,55,19,2,1.4,0
78,139,BETANIA MORALES,80187,3,1.0,13.0,13.1,3,8.4,36.1,14.2,3,202003,99,289,2,2.8,2
79,141,BETANIA MORALES,80187,4,1.2,3.9,11.0,2,8.2,3.7,12.7,2,201902,118,19,2,0.6,1
80,142,BETANIA MORALES,80187,4,1.0,12.9,13.1,3,8.2,2.9,13.8,3,202003,103,287,2,2.8,2
81,143,BETANIA MORALES,80187,005A,1.2,3.9,11.2,2,7.7,3.1,12.3,2,201902,60,19,2,3.0,0
82,144,BETANIA MORALES,80187,6,1.2,4.1,11.3,2,10.0,3.5,12.9,2,201902,98,21,2,1.6,1
83,145,BETANIA MORALES,80187,6,1.0,12.6,12.9,3,8.4,8.7,12.7,3,202003,102,273,2,2.8,1
84,146,BETANIA MORALES,80187,006A,1.2,4.0,11.3,2,8.1,2.7,12.5,2,201902,69,21,2,3.0,1
85,147,BETANIA MORALES,80187,7,1.2,4.1,11.3,2,10.7,2.6,12.6,2,201902,70,21,2,3.0,1
86,148,BETANIA MORALES,80187,8,1.0,7.4,12.7,1,7.2,2.9,13.8,12,201512,132,237,2,2.4,2
87,151,BRITANIA,80474,2,0.8,6.3,12.6,4,7.8,20.1,13.3,10,201910,185,0,3,4.4,2
88,152,BRITANIA,80474,2,0.8,9.6,13.3,5,7.2,2.2,13.0,11,202011,170,0,3,4.4,1
89,153,BRITANIA,80474,3,0.8,9.7,12.7,5,10.0,2.3,13.6,11,202011,161,0,3,4.4,2
90,154,BRITANIA,80474,4,0.8,10.0,12.8,5,8.2,2.7,14.4,11,202011,134,0,3,4.4,2
91,156,BRITANIA,80474,5,0.8,6.3,13.7,3,8.1,3.3,13.0,9,202009,139,0,3,3.3,1
92,159,BRITANIA,80474,8,0.8,9.9,12.7,6,10.7,2.5,13.2,11,202011,135,0,3,4.4,2
93,161,BRITANIA,80474,11,0.8,9.7,12.6,5,8.4,2.4,13.2,11,202011,145,0,3,4.4,2
94,166,CAIMOS,80189,1,0.7,7.1,12.5,1,6.7,2.9,13.2,8,201608,113,115,2,0.8,2
95,167,CAIMOS,80189,1,0.8,6.7,11.6,5,11.8,3.9,13.0,8,202008,112,131,2,3.2,1
96,172,CAIMOS,80189,3,0.7,7.1,12.6,1,7.1,2.9,14.4,8,201608,119,118,2,0.8,2
97,176,CAIMOS,80189,4,1.5,10.0,12.2,3,8.7,2.5,14.4,8,201808,80,154,2,1.9,2
98,178,CANTACLARO,80269,1,1.6,12.6,12.9,2,7.2,3.3,12.6,9,201809,88,99,2,3.2,1
99,180,CANTACLARO,80269,1,0.8,7.0,12.0,3,10.0,3.3,12.5,8,202008,115,69,2,0.9,1
100,187,CANTACLARO,80269,2,1.2,14.7,13.5,3,10.3,3.2,13.0,1,202001,111,338,2,3.9,1
101,188,CANTACLARO,80269,002B,1.2,5.1,11.6,2,8.7,4.5,12.4,9,201809,137,77,2,2.1,0
102,199,CANTACLARO,80269,003B,1.2,6.1,12.3,1,8.0,3.2,12.2,8,201908,89,164,2,2.4,0
103,200,CANTACLARO,80269,003B,0.8,7.1,11.8,2,7.0,3.5,12.0,8,202008,112,69,2,1.9,0
104,205,CANTALAMOTA,80115,382,1.0,7.7,12.1,2,11.6,3.6,12.4,4,201604,102,114,1,6.2,0
105,210,CARACOLI,80403,1,0.8,5.4,11.3,2,11.8,2.1,12.2,6,202006,143,0,3,6.5,0
106,211,CARACOLI,80403,2,0.8,5.6,12.9,1,10.4,1.5,11.0,6,202006,125,0,3,6.5,0
107,217,CASABLANCA,81073,001A,0.8,14.0,13.4,9,9.4,2.5,12.3,12,202012,100,167,3,3.1,0
108,223,CASABLANCA,81073,004A,1.0,7.9,11.9,5,10.0,2.5,12.0,1,202001,144,0,3,5.0,0
109,228,CASABLANCA,81073,7,0.8,9.4,12.9,1,9.0,2.0,12.5,8,201908,164,0,3,5.0,1
110,231,CASABLANCA HURTADO,81374,1,1.0,11.9,13.4,3,10.3,25.5,12.8,1,202001,158,0,3,4.3,1
111,232,CASABLANCA HURTADO,81374,2,1.0,11.6,12.5,2,7.8,11.1,13.3,1,201901,138,0,3,5.9,2
112,233,CASABLANCA HURTADO,81374,2,1.0,11.7,12.7,3,12.8,2.1,12.6,1,202001,133,0,3,4.3,1
113,234,CASABLANCA HURTADO,81374,3,1.0,11.7,12.5,2,7.7,72.5,13.5,1,201901,155,0,3,5.9,2
114,236,CASABLANCA HURTADO,81374,4,1.0,11.4,12.5,2,7.9,2.3,13.5,1,201901,143,0,3,5.9,2
115,237,CASABLANCA HURTADO,81374,4,1.0,11.6,12.7,3,12.0,2.0,12.4,1,202001,141,0,3,4.3,0
116,239,CAUCA,81054,1,1.4,8.9,11.4,2,8.4,2.6,12.1,6,201806,144,0,3,1.3,0
117,240,CAUCA,81054,1,1.0,6.7,11.6,3,12.3,2.6,12.4,5,201905,156,0,3,1.5,0
118,241,CAUCA,81054,1,0.8,5.7,11.4,4,8.6,3.0,12.3,5,202005,144,0,3,4.4,0
119,242,CAUCA,81054,2,1.2,8.9,14.5,1,10.3,2.4,11.6,6,201706,189,0,3,1.0,0
120,243,CAUCA,81054,2,1.4,8.6,11.3,2,10.3,2.6,11.8,6,201806,140,0,3,1.3,0
121,244,CAUCA,81054,2,1.0,6.4,11.6,3,11.8,2.3,11.3,5,201905,166,0,3,1.5,0
122,245,CAUCA,81054,2,0.8,5.6,11.4,4,9.4,2.4,11.9,5,202005,148,0,3,4.4,0
123,248,CAUCA,81054,003A,1.0,6.4,12.7,1,10.6,2.5,11.6,4,201604,148,0,3,1.2,0
124,249,CAUCA,81054,003A,1.2,9.0,12.1,2,11.8,2.9,11.9,4,201704,142,0,3,1.7,0
125,250,CAUCA,81054,003A,1.4,8.3,13.5,3,9.0,2.6,12.3,6,201806,135,0,3,1.4,0
126,251,CAUCA,81054,003A,1.0,6.1,11.6,4,11.2,2.6,12.0,5,201905,140,0,3,1.5,0
127,252,CAUCA,81054,003A,0.8,5.4,11.4,5,9.0,2.5,12.5,5,202005,129,0,3,4.4,1
128,253,CAUCA,81054,4,1.0,6.1,12.7,1,9.6,6.6,11.4,4,201604,109,0,3,1.8,0
129,256,CAUCA,81054,004A,1.0,7.4,12.5,1,7.1,2.3,13.5,9,201509,91,0,3,3.1,2
130,257,CAUCA,81054,004A,0.8,6.7,12.5,4,10.2,2.9,12.2,11,201811,69,0,3,4.4,0
131,258,CAUCA,81054,004A,0.5,2.9,11.4,5,11.4,3.0,12.3,11,201911,103,0,3,4.4,0
132,260,CAUCA,81054,004C,1.2,9.1,12.3,2,12.4,2.8,12.4,4,201704,148,0,3,1.3,0
133,261,CAUCA,81054,004C,1.4,8.4,13.5,3,8.3,2.8,11.7,6,201806,119,0,3,1.1,0
134,262,CAUCA,81054,004C,1.0,6.3,11.6,4,10.5,2.8,11.3,5,201905,126,0,3,1.5,0
135,263,CAUCA,81054,004C,0.8,5.4,11.4,5,8.8,2.5,11.7,5,202005,130,0,3,4.4,0
136,264,CHAMBERY 2,80307,1,1.1,7.3,13.3,1,11.0,2.3,12.3,4,201804,221,0,3,5.4,0
137,265,CHAMBERY 2,80307,1,1.0,9.7,11.4,3,8.3,2.7,12.5,3,202003,162,0,3,6.9,1
138,266,CHAMBERY 2,80307,001A,1.0,10.3,12.3,1,10.0,2.8,12.2,3,202003,160,0,3,6.9,0
139,268,CHAMBERY 2,80307,2,1.0,7.6,12.3,2,10.5,2.7,12.2,3,201703,180,0,3,7.5,0
140,269,CHAMBERY 2,80307,2,1.1,7.0,12.8,3,9.7,4.3,12.5,4,201804,154,0,3,5.4,1
141,270,CHAMBERY 2,80307,2,1.0,10.6,11.7,5,9.2,2.6,13.0,3,202003,146,0,3,6.9,1
142,271,CHAMBERY 2,80307,3,1.1,7.1,13.4,1,8.4,16.3,12.2,4,201804,157,0,3,5.4,0
143,272,CHAMBERY 2,80307,3,1.0,10.9,11.7,3,8.0,2.6,13.5,3,202003,130,0,3,6.9,2
144,274,CHAMBERY 2,80307,4,1.0,5.6,12.3,2,8.1,2.8,12.4,7,201807,154,0,3,5.4,0
145,275,CHAMBERY 2,80307,4,0.8,5.1,11.1,4,10.4,2.9,11.6,6,202006,158,0,3,5.7,0
146,276,CHAMBERY 2,80307,5,1.0,9.4,11.9,2,10.8,2.3,11.5,12,201912,132,0,3,3.2,0
147,277,CHAMBERY 2,80307,5,1.0,11.4,12.5,3,7.6,2.2,13.5,1,202101,125,0,3,3.2,2
148,278,CHAMBURO,80443,2,1.0,9.4,13.4,1,8.1,3.0,13.2,12,201812,144,0,3,4.3,2
149,279,CHAMBURO,80443,2,0.6,8.9,13.3,2,9.3,2.3,12.0,12,201912,104,0,3,4.5,0
150,284,CIAT,81128,001A,1.2,5.1,11.6,4,9.7,2.9,12.1,5,201805,150,218,3,4.6,0
151,286,CIAT,81128,001A,0.8,6.0,13.5,6,6.6,3.1,12.2,6,202006,173,0,3,4.4,0
152,289,CIAT,81128,2,1.2,5.1,11.6,2,7.0,2.3,12.3,5,201805,112,70,3,4.6,0
153,290,CIAT,81128,2,1.0,9.4,12.4,3,8.2,2.1,12.3,6,201906,129,0,3,4.4,0
154,291,CIAT,81128,2,0.8,5.9,12.0,4,8.8,2.4,12.2,6,202006,136,148,3,4.4,0
155,297,CIAT,81128,4,1.2,5.0,11.5,2,9.9,2.4,12.5,5,201805,115,70,3,4.6,1
156,298,CIAT,81128,4,1.0,9.4,12.5,3,9.7,2.2,11.8,6,201906,141,0,3,4.4,0
157,299,CIAT,81128,4,0.8,5.7,11.9,4,8.4,2.2,12.8,6,202006,149,148,3,4.4,1
158,301,CIAT,81128,5,1.2,4.9,11.5,3,7.1,2.2,12.2,5,201805,139,241,3,4.6,0
159,302,CIAT,81128,5,0.8,6.0,13.5,5,10.4,2.2,12.6,6,202006,139,179,3,4.4,1
160,307,CIAT,81128,006A,0.8,8.0,12.0,3,8.6,3.2,12.4,1,202001,142,0,3,4.4,0
161,309,CIAT,81128,007A,1.0,3.3,11.7,4,5.8,2.0,11.8,7,201407,150,36,3,4.4,0
162,310,CIAT,81128,007A,0.8,4.1,12.3,5,6.7,2.5,14.1,8,201508,145,58,3,4.4,2
163,315,CIAT,81128,008B,1.2,4.7,11.3,3,10.2,2.3,11.6,5,201805,144,70,3,4.6,0
164,316,CIAT,81128,008B,0.8,8.3,12.6,5,10.0,2.8,11.9,6,202006,145,181,3,4.4,0
165,324,CIAT,81128,14,1.2,4.9,11.4,3,9.9,2.4,12.6,5,201805,132,73,3,2.3,1
166,325,CIAT,81128,14,0.8,8.3,12.6,5,9.8,2.3,12.2,6,202006,126,0,3,4.4,0
167,327,CIAT,81128,19,1.2,10.6,12.7,3,11.7,2.5,12.5,7,201807,126,88,3,4.6,1
168,328,CIAT,81128,19,0.8,5.9,12.0,5,10.3,2.6,11.8,6,202006,151,0,3,4.4,0
169,329,CIAT,81128,21,1.2,10.6,12.8,2,12.9,3.0,12.6,7,201807,93,88,3,4.6,1
170,330,CIAT,81128,22,1.0,8.0,12.1,2,8.7,2.3,12.2,1,201901,103,0,3,5.3,0
171,331,CIAT,81128,22,0.8,9.4,12.3,3,11.0,2.6,13.4,2,202002,124,46,3,3.6,2
172,333,CIAT,81128,23,0.8,8.3,12.1,3,8.8,2.2,12.6,1,202001,175,0,3,4.4,1
173,335,CORCEGA ,80231,1,1.2,5.1,11.6,3,8.5,2.0,12.0,6,201906,153,148,2,3.5,0
174,336,CORCEGA ,80231,1,0.8,6.0,11.5,4,11.2,2.4,12.0,6,202006,148,15,2,4.2,0
175,337,CORCEGA ,80231,2,1.2,11.7,13.6,1,7.6,2.3,14.0,9,201909,163,176,2,3.8,2
176,338,CORCEGA ,80231,2,0.8,8.9,11.9,2,8.7,2.0,13.0,9,202009,147,48,2,4.4,1
177,343,CORCEGA ,80231,6,1.2,12.3,13.9,1,7.6,1.5,14.0,9,201909,137,184,2,4.0,2
178,344,CORCEGA ,80231,6,0.8,9.1,11.8,2,8.3,1.6,12.8,9,202009,131,48,2,4.4,1
179,346,CORCEGA ,80231,006A,1.2,12.1,13.9,1,7.0,2.1,13.8,9,201909,158,184,2,4.0,2
180,347,CORCEGA ,80231,006A,0.8,9.4,11.9,2,8.7,1.9,12.8,9,202009,142,48,2,4.4,1
181,349,CORCEGA ,80231,006B,1.1,5.0,12.9,4,9.1,2.4,12.9,4,201804,110,177,2,2.8,1
182,350,CORCEGA ,80231,006B,1.2,6.4,11.7,5,10.5,2.0,12.5,4,201904,156,61,2,3.5,1
183,351,CORCEGA ,80231,006B,1.2,10.4,12.4,6,10.6,1.8,12.5,4,202004,144,76,2,4.7,1
184,352,CORCEGA ,80231,7,1.5,8.7,12.9,4,12.1,2.0,12.6,4,201804,181,202,2,5.1,1
185,353,CORCEGA ,80231,7,1.2,6.1,11.6,5,11.5,1.8,11.7,4,201904,152,61,2,3.5,0
186,358,CORINTO,80481,1,0.8,10.4,11.8,1,8.0,2.5,12.2,8,202008,140,10,3,5.5,0
187,361,EL ALBION,80402,11,0.8,7.0,13.0,1,8.9,1.4,14.0,3,201903,156,0,3,2.9,2
188,362,EL ALBION,80402,11,0.6,6.4,11.7,2,7.4,1.5,12.9,3,202003,138,66,3,3.9,1
189,366,EL ALBION,80402,12,0.6,14.4,12.7,1,8.8,1.9,12.3,12,201812,157,58,3,3.1,0
190,367,EL ALBION,80402,12,0.5,8.6,11.9,2,10.3,1.8,12.1,12,201912,135,0,3,6.9,0
191,368,EL ALBION,80402,12,1.0,8.7,12.0,3,10.2,1.8,13.8,12,202012,115,132,3,4.8,2
192,386,EL ALBION,80402,21,0.8,7.1,11.5,2,9.5,1.5,12.3,4,201904,159,0,3,2.8,0
193,387,EL ALBION,80402,21,0.6,8.4,12.1,3,9.9,1.8,11.8,4,202004,150,196,3,4.4,0
194,391,EL ALBION,80402,22,0.8,7.1,12.0,2,11.9,1.7,12.8,4,201904,180,0,3,2.8,1
195,392,EL ALBION,80402,22,0.6,8.7,12.1,3,8.4,1.6,12.9,4,202004,151,196,3,4.4,1
196,395,EL ALBION,80402,23,0.8,8.0,11.9,2,11.3,4.9,12.0,4,201904,166,0,3,2.8,0
197,396,EL ALBION,80402,23,0.6,8.7,11.9,3,9.9,1.6,12.5,4,202004,150,196,3,4.4,1
198,404,EL ALBION,80402,25,0.8,5.4,12.0,1,7.3,3.6,12.2,5,201905,196,0,3,2.8,0
199,406,EL ALBION,80402,025A,0.8,5.4,12.1,1,7.5,2.3,11.6,5,201905,156,0,3,4.4,0
200,410,EL ALBION,80402,31,0.8,8.9,13.0,1,10.4,1.4,12.8,4,201904,174,0,3,2.8,1
201,411,EL ALBION,80402,31,0.6,8.3,12.1,2,9.3,1.4,12.6,4,202004,149,237,3,2.1,1
202,415,EL ALBION,80402,32,0.8,9.1,12.7,1,8.5,1.8,12.0,5,201905,187,0,3,2.8,0
203,419,EL ALBION,80402,33,0.8,9.3,12.8,1,7.7,2.2,12.7,5,201905,188,0,3,2.8,1
204,423,EL ALBION,80402,34,0.8,10.1,13.2,1,8.5,2.0,13.1,8,201908,142,0,3,2.7,2
205,426,EL ALBION,80402,034A,0.8,8.3,12.5,2,9.0,1.2,12.7,8,202008,157,135,3,2.2,1
206,427,EL ALBION,80402,41,0.8,9.3,12.9,1,8.0,2.0,12.7,5,201905,186,0,3,2.8,1
207,431,EL ALBION,80402,42,0.8,7.4,12.5,3,8.6,2.1,12.5,7,201907,155,0,3,2.8,1
208,432,EL ALBION,80402,42,0.8,5.6,11.4,4,10.1,1.6,11.7,7,202007,166,76,3,2.3,0
209,436,EL ALBION,80402,042A,0.8,6.7,12.9,1,7.8,1.4,13.2,3,201903,171,0,3,3.0,2
210,437,EL ALBION,80402,042A,0.6,6.6,11.8,2,10.4,1.8,12.4,3,202003,149,143,3,3.9,0
211,446,EL ALBION,80402,44,0.8,6.3,12.6,1,10.3,1.5,12.6,3,201903,175,0,3,3.0,1
212,447,EL ALBION,80402,44,0.6,7.7,11.8,2,10.1,1.5,13.2,3,202003,134,104,3,3.9,2
213,451,EL ALBION,80402,51,0.8,5.4,12.2,1,9.3,1.6,12.3,5,201905,172,0,3,2.5,0
214,467,EL ALBION,80402,57,0.8,6.6,12.9,1,7.7,2.0,11.4,3,201903,142,0,3,3.0,0
215,468,EL ALBION,80402,57,0.6,6.4,11.8,2,10.4,1.7,12.0,3,202003,114,78,3,3.9,0
216,471,EL ALBION,80402,71,0.8,5.9,11.5,4,10.4,1.5,12.9,3,201903,131,0,3,3.0,1
217,472,EL ALBION,80402,71,0.6,6.9,11.7,5,8.8,1.5,13.2,3,202003,131,99,3,3.9,2
218,475,EL ALBION,80402,72,1.0,8.3,11.9,2,10.3,1.6,12.2,2,201702,166,252,3,5.3,0
219,476,EL ALBION,80402,72,0.8,5.9,11.5,4,9.9,1.4,13.0,3,201903,142,0,3,3.0,1
220,477,EL ALBION,80402,72,0.6,7.0,11.7,5,9.8,1.6,12.9,3,202003,128,116,3,3.9,1
221,480,EL ALBION,80402,73,1.0,8.0,11.9,2,8.5,1.9,12.3,2,201702,155,252,3,5.3,0
222,481,EL ALBION,80402,73,0.8,6.0,11.5,4,12.4,1.7,12.9,3,201903,137,0,3,3.0,1
223,482,EL ALBION,80402,73,0.6,7.1,11.7,5,9.4,1.6,13.3,3,202003,120,116,3,3.9,2
224,486,EL AMPARO SAA,80203,1,1.2,7.3,12.8,1,9.3,1.6,11.8,1,202001,166,243,2,4.4,0
225,499,EL AMPARO SAA,80203,003B,1.2,12.0,13.7,1,7.5,1.8,12.4,5,201905,177,308,2,3.4,0
226,500,EL AMPARO SAA,80203,003B,0.8,6.9,12.0,2,9.7,1.9,12.1,5,202005,159,157,2,4.7,0
227,513,EL AMPARO SAA,80203,7,0.8,6.3,12.7,1,10.8,1.6,11.2,5,202005,162,224,2,5.9,0
228,514,EL AMPARO SAA,80203,007A,1.2,6.1,12.9,1,9.3,1.8,12.5,3,201903,159,137,2,3.2,1
229,515,EL AMPARO SAA,80203,007A,1.2,7.3,12.0,2,8.4,2.0,13.1,3,202003,134,128,2,3.1,2
230,517,EL AMPARO SAA,80203,8,1.2,11.9,13.8,1,7.9,1.8,13.0,5,201905,171,308,2,2.6,1
